 ,Label,Area,Mean,Min,Max,Length
297,40_D09_trka_br223-1.nd2:1511-2557,256.893,1310.917,502.000,3809.000,352.586
298,40_D09_trka_br223-1.nd2:1760-2587,101.828,1704.897,528.659,5209.890,132.470
299,40_D09_trka_br223-1.nd2:1804-2578,141.967,1352.664,537.454,3367.730,196.422
300,40_D09_trka_br223-1.nd2:2083-2744,335.905,1661.582,482.000,7191.000,468.658
301,40_D09_trka_br223-1.nd2:2084-2973,156.333,1352.100,491.840,5107.240,209.454
302,40_D09_trka_br223-1.nd2:2224-3094,176.192,1479.757,502.000,5229.000,233.384
303,40_D09_trka_br223-1.nd2:2828-3326,196.050,1545.119,522.000,5551.540,271.937
304,40_D09_trka_br223-1.nd2:2598-3344,63.801,761.744,492.000,1418.000,89.275
305,40_D09_trka_br223-1.nd2:2688-3343,124.221,1792.850,552.400,5740.946,165.954
306,40_D09_trka_br223-1.nd2:2742-3362,102.673,1055.372,503.000,2215.480,146.379
307,40_D09_trka_br223-1.nd2,84.082,1115.058,524.000,3925.950,114.293
308,40_D09_trka_br223-1.nd2:2648-3414,84.082,1115.058,524.000,3925.950,114.293
309,40_D09_trka_br223-1.nd2:2627-3491,168.586,1516.296,504.140,5504.640,215.165
310,40_D09_trka_br223-1.nd2:2057-3170,225.204,1329.796,513.370,7605.530,303.026
311,40_D09_trka_br223-1.nd2:1789-1578,81.547,714.360,532.380,1691.920,116.112
312,40_D09_trka_br223-1.nd2:1701-1397,132.249,1143.041,482.000,6573.300,177.989
313,40_D09_trka_br223-1.nd2:1651-1433,148.728,994.264,494.000,7181.000,185.197
314,40_D09_trka_br223-1.nd2:1315-1589,104.363,915.193,542.000,2476.197,145.854
315,40_D09_trka_br223-1.nd2:1794-0068,169.431,686.503,0.000,2213.000,246.230
316,40_D09_trka_br223-1.nd2:1045-2670,49.858,697.087,534.000,1432.000,71.658
317,40_D09_trka_br223-1.nd2:1085-2662,55.350,853.399,529.600,3071.000,79.082
318,40_D09_trka_br223-1.nd2:0884-2700,79.857,827.858,523.000,3225.400,106.394
319,40_D09_trka_br223-1.nd2:1004-2669,157.178,1297.523,520.580,6020.050,213.950
320,40_D09_trka_br223-1.nd2:1675-2843,379.002,1375.806,500.000,5913.000,556.447
321,40_D09_trka_br223-1.nd2:1223-2810,96.757,1876.517,509.560,4241.459,136.964
322,40_D09_trka_br223-1.nd2:1560-2935,141.545,976.814,533.000,2652.122,196.776
323,40_D09_trka_br223-1.nd2:1663-3036,303.793,1264.806,504.000,4141.160,441.423
324,40_D09_trka_br223-1.nd2:1871-3088,152.953,1178.065,470.000,3175.000,224.518
325,40_D09_trka_br223-1.nd2:2422-3193,229.007,1721.971,507.760,7578.000,326.168
326,40_D09_trka_br223-1.nd2:2367-3283,88.307,970.760,529.400,2029.000,128.680
327,40_D09_trka_br223-1.nd2:2555-3246,75.209,1078.765,497.000,5669.990,104.051
328,40_D09_trka_br223-1.nd2:1790-0850,135.207,963.828,516.000,4935.950,190.556
329,40_D09_trka_br223-1.nd2:1748-2252,139.432,900.972,505.000,4571.879,208.405
330,40_D09_trka_br223-1.nd2:1803-2201,93.800,1404.027,440.000,6548.000,129.117
331,40_D09_trka_br223-1.nd2:2089-2575,127.179,1862.804,513.000,4851.640,173.651
332,40_D09_trka_br223-1.nd2:2380-2552,160.136,1302.400,530.000,6293.000,208.213
333,40_D09_trka_br223-1.nd2:2469-3611,46.055,1548.062,570.640,3045.700,63.431
334,40_D09_trka_br223-1.nd2:2670-3593,161.403,1389.410,510.000,3461.000,230.565
335,40_D09_trka_br223-1.nd2:3128-3454,270.836,1224.687,510.700,3850.010,380.835
336,40_D09_trka_br223-1.nd2:2056-0771,121.264,772.979,513.000,2374.000,165.300
337,40_D09_trka_br223-1.nd2:2007-0979,36.759,1127.578,645.000,1989.000,50.253
338,40_D09_trka_br223-1.nd2:2139-0877,242.527,983.553,511.000,4719.000,347.890
339,40_D09_trka_br223-1.nd2:2275-1393,206.191,978.033,504.000,3330.520,304.230
340,40_D09_trka_br223-1.nd2:2094-0602,205.346,1911.338,628.589,8472.200,303.659
341,40_D09_trka_br223-1.nd2:2240-1150,183.797,1750.833,622.000,7385.900,267.220
342,40_D09_trka_br223-1.nd2:2019-0406,370.129,1013.837,497.000,3644.000,521.607
343,40_D09_trka_br223-1.nd2:2262-1083,137.320,1040.012,506.000,5381.000,200.418
344,40_D09_trka_br223-1.nd2:2194-1260,97.180,961.974,486.180,3681.000,137.455
345,40_D09_trka_br223-1.nd2:2151-1495,128.869,1535.855,509.000,8276.000,167.556
346,40_D09_trka_br223-1.nd2:2046-1386,141.122,837.725,492.000,5197.248,195.039
347,40_D09_trka_br223-1.nd2:2324-1072,61.266,1486.193,519.720,3477.320,91.820
348,40_D09_trka_br223-1.nd2:2287-0772,87.885,1235.467,570.000,3653.621,127.497
349,40_D09_trka_br223-1.nd2:2351-0890,130.982,1349.929,562.020,4231.000,184.089
350,40_D09_trka_br223-1.nd2:2404-1458,268.724,999.239,505.000,4309.972,383.011
351,40_D09_trka_br223-1.nd2:2520-1628,222.246,1052.625,504.570,4444.000,319.006
352,40_D09_trka_br223-1.nd2:2299-2307,134.784,2111.953,539.550,8714.860,191.642
353,40_D09_trka_br223-1.nd2:2336-2349,111.123,1818.321,552.000,8682.440,154.486
354,40_D09_trka_br223-1.nd2:2128-2466,98.870,943.519,535.304,6312.700,144.341
355,40_D09_trka_br223-1.nd2:1978-2417,146.192,1117.648,553.270,4622.000,197.599
356,40_D09_trka_br223-1.nd2:1928-2457,138.165,891.419,538.390,5048.157,184.374
357,40_D09_trka_br223-1.nd2:2179-2315,68.449,993.629,612.000,1980.320,90.980
358,40_D09_trka_br223-1.nd2:2159-2311,84.927,960.792,589.848,1778.000,125.176
359,40_D09_trka_br223-1.nd2:2159-1808,133.517,1282.142,537.000,5488.000,183.677
360,40_D09_trka_br223-1.nd2:2337-1918,234.077,1107.806,500.000,5957.420,317.227
361,40_D09_trka_br223-1.nd2:1611-1790,144.080,1207.908,520.520,5046.700,212.384
362,40_D09_trka_br223-1.nd2:2086-2908,79.857,2391.015,570.840,5391.000,112.713
363,40_D09_trka_br223-1.nd2:2244-2908,169.009,1491.817,458.000,4311.080,242.627
364,40_D09_trka_br223-1.nd2:2272-2962,145.770,2198.443,545.620,5598.000,191.091
365,40_D09_trka_br223-1.nd2:2354-1751,72.674,1256.815,553.000,4726.320,106.851
366,40_D09_trka_br223-1.nd2:2157-1618,57.040,1889.984,789.050,3388.020,76.966
367,40_D09_trka_br223-1.nd2:2212-1611,76.899,994.035,528.000,2374.080,109.874
368,40_D09_trka_br223-1.nd2:2079-1829,94.222,803.629,537.490,3467.085,133.563
369,40_D09_trka_br223-1.nd2:2184-1883,155.065,813.865,511.025,2494.142,225.387
370,40_D09_trka_br223-1.nd2:2309-0453,221.401,786.987,514.249,6067.320,317.723
371,40_D09_trka_br223-1.nd2:2584-3033,49.858,1089.515,487.000,6218.000,64.803
372,40_D09_trka_br223-1.nd2:2825-3144,159.713,2502.087,517.000,7997.000,231.674
373,40_D09_trka_br223-1.nd2:2878-3303,65.913,785.328,558.926,1495.000,92.501
374,40_D09_trka_br223-1.nd2:3186-3544,175.769,1067.497,537.180,3826.010,246.446
375,40_D09_trka_br223-1.nd2:2825-2995,230.697,1854.854,509.000,4055.770,322.237
376,40_D09_trka_br223-1.nd2:2479-2752,243.372,1620.908,517.600,7709.860,326.783
1	40_D09_trka_br223-1.nd2:2933-3493	264.499	1055.522	508.134	3331.000	369.366
2	40_D09_trka_br223-1.nd2:3368-3509	281.822	1367.165	0.000	6965.801	390.265
3	40_D09_trka_br223-1.nd2:1999-0108	79.434	1128.961	534.000	2509.196	102.974
4	40_D09_trka_br223-1.nd2:2069-0159	137.320	811.888	0.000	2759.720	191.079
5	40_D09_trka_br223-1.nd2:2174-0326	44.787	1494.525	924.710	2928.240	57.461
6	40_D09_trka_br223-1.nd2:2103-0105	81.969	1491.648	622.000	3389.045	116.548
7	40_D09_trka_br223-1.nd2:2199-0076	196.473	838.190	486.000	2193.113	283.916
8	40_D09_trka_br223-1.nd2:2286-2579	126.756	2375.992	568.000	6577.820	175.848
9	40_D09_trka_br223-1.nd2:2755-2597	117.038	1711.598	513.000	7292.960	170.776
10	40_D09_trka_br223-1.nd2:3178-3155	276.329	1591.045	525.000	5743.200	359.648
11	40_D09_trka_br223-1.nd2:3557-3599	66.758	1024.845	506.570	2713.317	94.731
12	40_D09_trka_br223-1.nd2:3509-3553	126.756	1116.680	640.598	3169.874	183.595
13	40_D09_trka_br223-1.nd2:3351-3586	82.814	1022.910	571.000	2506.600	113.635
14	40_D09_trka_br223-1.nd2:3471-3529	123.799	1127.101	532.240	3430.530	164.829
15	40_D09_trka_br223-1.nd2:3453-3503	112.391	897.040	526.000	1918.000	145.958
16	40_D09_trka_br223-1.nd2:3016-2992	252.668	1024.414	474.000	3950.280	335.385
17	40_D09_trka_br223-1.nd2:3086-3018	98.025	1375.655	517.850	5926.000	139.541
18	40_D09_trka_br223-1.nd2:3163-2865	112.391	1497.684	503.000	6973.000	143.878
19	40_D09_trka_br223-1.nd2:3344-3015	137.742	1567.534	485.000	4732.000	169.984
20	40_D09_trka_br223-1.nd2:3528-3223	86.194	808.620	520.480	1720.980	115.923
21	40_D09_trka_br223-1.nd2:3561-3236	96.335	757.604	489.000	1711.152	126.116
22	40_D09_trka_br223-1.nd2:2835-3523	58.731	1121.175	532.030	3004.870	83.157
23	40_D09_trka_br223-1.nd2:3110-3328	272.104	1001.657	514.000	2849.880	356.203
24	40_D09_trka_br223-1.nd2:3236-3296	66.758	1444.864	564.000	5035.000	89.644
25	40_D09_trka_br223-1.nd2:3161-3365	131.404	1250.333	594.920	2963.450	187.748
26	40_D09_trka_br223-1.nd2:3348-3446	78.589	843.496	542.000	2198.962	115.439
27	40_D09_trka_br223-1.nd2:3469-3427	160.558	787.728	449.360	1949.270	220.355
28	40_D09_trka_br223-1.nd2:1959-0313	200.275	1237.457	507.720	3290.820	274.820
29	40_D09_trka_br223-1.nd2:2104-0388	122.531	1105.605	544.740	4815.000	173.450
30	40_D09_trka_br223-1.nd2:2185-0547	66.758	2051.650	761.520	4168.280	101.985
31	40_D09_trka_br223-1.nd2:2196-0518	85.772	804.008	523.409	3044.612	126.657
32	40_D09_trka_br223-1.nd2:2945-0091	80.702	1119.939	507.950	5559.491	114.605
33	40_D09_trka_br223-1.nd2:2817-2920	100.138	905.077	500.000	2212.261	142.849
34	40_D09_trka_br223-1.nd2:2818-2927	259.851	1099.774	508.720	5208.000	380.483
35	40_D09_trka_br223-1.nd2:3349-3193	151.263	839.133	521.840	3387.404	228.047
36	40_D09_trka_br223-1.nd2:3389-2988	249.710	764.018	481.820	2511.000	338.167
37	40_D09_trka_br223-1.nd2:3431-2830	186.332	972.642	481.000	3494.100	241.652
38	40_D09_trka_br223-1.nd2:3529-2943	125.489	1198.051	542.000	4556.000	166.352
39	40_D09_trka_br223-1.nd2:3469-3053	52.815	949.012	618.000	1375.331	77.046
40	40_D09_trka_br223-1.nd2:2550-2838	75.209	836.992	499.000	3015.572	99.873
41	40_D09_trka_br223-1.nd2:2467-2765	65.913	1410.754	506.080	3555.000	90.215
42	40_D09_trka_br223-1.nd2:3070-2610	239.992	1066.739	538.000	2724.610	329.863
43	40_D09_trka_br223-1.nd2:1478-1898	166.474	718.637	483.800	1834.800	230.642
44	40_D09_trka_br223-1.nd2:1451-2061	106.898	1017.218	499.000	2642.750	151.748
45	40_D09_trka_br223-1.nd2:1485-2655	59.576	939.573	530.400	2969.996	88.093
46	40_D09_trka_br223-1.nd2:1560-2595	80.279	1300.172	566.645	2877.000	118.692
47	40_D09_trka_br223-1.nd2:1470-2563	136.474	748.080	521.000	1898.018	201.163
48	40_D09_trka_br223-1.nd2:1383-2442	84.504	1620.079	585.000	7916.805	126.953
49	40_D09_trka_br223-1.nd2:2752-2745	115.771	940.466	541.120	1749.600	162.235
50	40_D09_trka_br223-1.nd2:2735-2805	130.559	2206.914	536.610	6371.298	186.471
51	40_D09_trka_br223-1.nd2:2610-2826	107.743	1563.707	561.958	3767.168	154.511
52	40_D09_trka_br223-1.nd2:3166-3045	101.828	1915.655	664.000	3151.520	144.671
53	40_D09_trka_br223-1.nd2:3098-3114	98.870	720.690	521.922	1926.000	137.836
54	40_D09_trka_br223-1.nd2:3566-2764	101.405	769.785	488.167	2200.000	136.746
55	40_D09_trka_br223-1.nd2:3554-3002	46.055	910.755	542.010	2039.330	66.199
56	40_D09_trka_br223-1.nd2:3611-2965	30.844	549.239	0.000	983.000	41.212
57	40_D09_trka_br223-1.nd2:3299-2993	85.349	1750.605	551.000	4015.000	110.745
58	40_D09_trka_br223-1.nd2:3476-2807	169.854	937.332	520.000	2835.000	230.225
59	40_D09_trka_br223-1.nd2:3241-2653	150.840	906.177	534.280	2590.520	226.669
60	40_D09_trka_br223-1.nd2:3422-2650	80.279	829.173	535.443	1745.000	113.209
61	40_D09_trka_br223-1.nd2:3481-2640	214.218	969.436	496.320	2852.740	278.230
62	40_D09_trka_br223-1.nd2:3406-2812	89.997	940.390	495.000	2976.000	126.797
63	40_D09_trka_br223-1.nd2:3326-2915	81.124	1734.176	509.795	3696.424	117.351
64	40_D09_trka_br223-1.nd2:3253-2967	47.322	1393.854	572.000	3763.000	62.281
65	40_D09_trka_br223-1.nd2:2993-2565	117.038	1295.064	539.030	5359.000	151.141
66	40_D09_trka_br223-1.nd2:3178-2753	168.586	950.431	489.000	5167.000	227.076
67	40_D09_trka_br223-1.nd2:3121-2692	69.716	1016.246	533.000	2004.000	93.607
68	40_D09_trka_br223-1.nd2	121.686	855.361	523.000	3608.000	156.188
69	40_D09_trka_br223-1.nd2:3231-2467	121.686	855.361	523.000	3608.000	156.188
70	40_D09_trka_br223-1.nd2:3573-2487	83.659	1720.197	573.000	4272.000	107.456
71	40_D09_trka_br223-1.nd2:3564-2444	43.520	704.996	463.000	2065.000	52.505
72	40_D09_trka_br223-1.nd2:3528-2444	64.646	1222.641	528.800	4455.000	88.530
73	40_D09_trka_br223-1.nd2:3451-2467	68.026	902.735	546.060	2362.030	94.500
74	40_D09_trka_br223-1.nd2:3355-2500	68.026	1063.786	602.560	1689.590	96.549
75	40_D09_trka_br223-1.nd2:3471-2347	194.782	2078.736	772.620	8320.000	269.505
76	40_D09_trka_br223-1.nd2:2154-2244	147.883	807.929	535.000	2273.590	219.270
77	40_D09_trka_br223-1.nd2:2409-0932	129.292	1164.670	526.950	4201.900	192.730
78	40_D09_trka_br223-1.nd2:2490-1416	148.728	1361.756	519.000	4899.000	214.793
79	40_D09_trka_br223-1.nd2:2540-1448	138.165	1926.884	699.000	4619.000	206.557
80	40_D09_trka_br223-1.nd2:2434-1656	55.773	1669.475	524.160	14166.740	80.133
81	40_D09_trka_br223-1.nd2:2390-1896	194.782	706.837	476.000	2262.000	284.423
82	40_D09_trka_br223-1.nd2:2628-1933	158.023	900.156	497.960	3134.140	223.540
83	40_D09_trka_br223-1.nd2:2341-2111	68.871	964.422	506.000	2721.080	100.911
84	40_D09_trka_br223-1.nd2:2284-2147	57.040	900.263	558.826	2147.480	81.099
85	40_D09_trka_br223-1.nd2:2271-2023	79.434	1117.162	549.040	3883.960	111.182
86	40_D09_trka_br223-1.nd2:2081-1913	195.205	1035.751	499.000	3581.000	272.193
87	40_D09_trka_br223-1.nd2:2024-1743	137.320	816.637	541.730	2587.200	203.788
88	40_D09_trka_br223-1.nd2:1924-2808	193.937	870.805	469.610	4101.214	290.432
89	40_D09_trka_br223-1.nd2:2359-2435	66.758	751.879	557.880	2188.000	96.220
90	40_D09_trka_br223-1.nd2:2327-2394	70.561	1248.747	562.250	4766.800	98.745
91	40_D09_trka_br223-1.nd2:2923-2431	222.246	1120.794	507.000	3790.116	309.191
92	40_D09_trka_br223-1.nd2:3361-2304	110.701	1022.121	533.140	2653.300	154.700
93	40_D09_trka_br223-1.nd2:3288-2262	107.320	837.139	512.310	3877.500	144.182
94	40_D09_trka_br223-1.nd2:2945-2488	110.701	1340.566	523.100	5836.000	153.058
95	40_D09_trka_br223-1.nd2:2782-2463	130.559	1851.590	528.140	4171.448	190.181
96	40_D09_trka_br223-1.nd2:3007-2434	68.871	677.853	549.140	1547.600	102.294
97	40_D09_trka_br223-1.nd2:3176-2385	62.533	1029.204	531.000	2548.080	87.651
98	40_D09_trka_br223-1.nd2:3183-2397	116.193	1361.903	543.526	5213.000	160.475
99	40_D09_trka_br223-1.nd2:3258-2504	159.291	1031.867	562.541	2622.950	209.339
100	40_D09_trka_br223-1.nd2:3568-2159	76.476	966.289	494.361	2137.380	106.308
101	40_D09_trka_br223-1.nd2:3524-2269	98.025	924.274	496.540	3168.701	128.033
102	40_D09_trka_br223-1.nd2:3023-2027	158.868	1375.635	512.220	5341.562	209.425
103	40_D09_trka_br223-1.nd2:3048-2321	101.828	1628.433	534.600	4539.030	137.724
104	40_D09_trka_br223-1.nd2:3236-2296	407.311	1512.853	484.000	4748.000	542.201
105	40_D09_trka_br223-1.nd2:3259-2196	256.893	1037.691	508.000	4337.733	370.492
106	40_D09_trka_br223-1.nd2:3063-2183	188.445	1589.725	512.000	6844.000	257.529
107	40_D09_trka_br223-1.nd2:2722-2361	73.519	1219.806	821.170	2384.564	106.033
108	40_D09_trka_br223-1.nd2:3361-2059	225.627	2102.300	507.290	5048.000	307.082
109	40_D09_trka_br223-1.nd2:2688-2244	67.603	1484.400	530.380	4213.200	95.988
110	40_D09_trka_br223-1.nd2:2848-2364	115.771	1196.880	525.260	4709.960	165.679
111	40_D09_trka_br223-1.nd2:3010-2142	96.757	1928.007	549.000	4684.000	127.695
112	40_D09_trka_br223-1.nd2:3113-1931	117.461	1714.903	525.440	5663.000	174.074
113	40_D09_trka_br223-1.nd2:3149-1931	73.519	1958.518	551.000	5933.000	103.385
114	40_D09_trka_br223-1.nd2:2867-1659	98.448	1730.182	632.242	5011.070	133.203
115	40_D09_trka_br223-1.nd2:3427-0198	165.206	1375.463	514.230	3283.710	226.817
116	40_D09_trka_br223-1.nd2:3438-0301	120.419	1293.330	544.000	3355.000	171.488
117	40_D09_trka_br223-1.nd2:3473-0379	147.460	1174.645	489.550	3844.045	206.290
118	40_D09_trka_br223-1.nd2:3609-0153	86.194	703.979	438.000	2323.000	123.239
119	40_D09_trka_br223-1.nd2:3582-0719	69.716	633.811	509.849	978.000	101.963
120	40_D09_trka_br223-1.nd2:3574-0817	147.460	2222.529	0.000	10539.163	206.874
121	40_D09_trka_br223-1.nd2:3539-0452	42.675	677.873	510.695	1444.000	65.318
122	40_D09_trka_br223-1.nd2:3579-0503	49.435	783.496	469.001	2902.662	74.346
123	40_D09_trka_br223-1.nd2:3496-1689	209.993	948.915	0.000	4869.090	284.724
124	40_D09_trka_br223-1.nd2:3447-0739	191.402	912.516	506.042	3537.000	283.783
125	40_D09_trka_br223-1.nd2:3584-0912	68.026	1775.423	662.012	4285.357	90.411
126	40_D09_trka_br223-1.nd2:3518-0854	38.449	744.243	462.000	2628.802	51.796
127	40_D09_trka_br223-1.nd2:3539-1045	211.261	922.416	500.810	3033.387	312.520
128	40_D09_trka_br223-1.nd2:3441-2182	302.103	1080.856	511.300	4249.000	419.472
129	40_D09_trka_br223-1.nd2:2467-0877	193.092	1359.560	519.660	4407.254	275.452
130	40_D09_trka_br223-1.nd2:2549-2137	125.911	1717.450	569.550	4186.237	182.797
131	40_D09_trka_br223-1.nd2:2650-1844	94.222	715.146	506.000	1701.100	132.255
132	40_D09_trka_br223-1.nd2:2655-1934	116.616	848.817	527.900	3354.380	167.799
133	40_D09_trka_br223-1.nd2:2667-1988	142.812	1026.168	508.000	2846.160	210.151
134	40_D09_trka_br223-1.nd2:2435-2038	47.745	903.951	536.840	2197.220	72.124
135	40_D09_trka_br223-1.nd2:2529-2131	185.064	1565.266	494.320	8268.000	271.136
136	40_D09_trka_br223-1.nd2:2923-1721	165.628	1033.322	521.520	4392.720	235.157
137	40_D09_trka_br223-1.nd2:2935-1888	138.165	1046.272	440.000	3706.500	189.740
138	40_D09_trka_br223-1.nd2:2890-1851	98.870	1499.131	513.793	3886.000	139.979
139	40_D09_trka_br223-1.nd2:2933-1846	93.800	1628.664	516.000	3830.300	124.809
140	40_D09_trka_br223-1.nd2:2677-2166	58.731	937.548	502.000	2317.080	83.883
141	40_D09_trka_br223-1.nd2:2882-1556	155.910	1580.313	522.000	6193.000	215.620
142	40_D09_trka_br223-1.nd2:2826-1203	212.106	2033.224	531.000	6072.000	303.031
143	40_D09_trka_br223-1.nd2:3215-1558	244.218	1874.043	495.000	4193.396	339.347
144	40_D09_trka_br223-1.nd2:3200-1729	250.133	1100.307	522.558	4044.244	341.777
145	40_D09_trka_br223-1.nd2:3227-1631	322.384	1670.715	545.592	9500.380	474.022
146	40_D09_trka_br223-1.nd2:3324-1899	58.731	1201.564	524.000	2570.670	82.772
147	40_D09_trka_br223-1.nd2:3276-2018	49.013	2056.749	600.280	5503.000	66.543
148	40_D09_trka_br223-1.nd2:2620-1438	216.331	1879.210	538.350	6870.140	324.249
149	40_D09_trka_br223-1.nd2:2790-1415	143.657	1076.393	510.070	5247.368	203.872
150	40_D09_trka_br223-1.nd2:2480-1093	99.715	889.502	513.218	1943.182	143.939
151	40_D09_trka_br223-1.nd2:3442-1694	101.828	1212.641	510.000	2644.739	142.162
152	40_D09_trka_br223-1.nd2:3492-1353	149.150	1030.035	523.640	2946.800	213.981
153	40_D09_trka_br223-1.nd2:3397-1309	131.404	1379.661	510.000	5232.509	187.495
154	40_D09_trka_br223-1.nd2:3329-1463	139.010	1701.154	516.000	12970.000	190.935
155	40_D09_trka_br223-1.nd2:3540-1994	58.308	668.038	465.000	2252.324	79.420
156	40_D09_trka_br223-1.nd2:2393-0391	352.806	1059.307	514.000	3320.063	490.319
157	40_D09_trka_br223-1.nd2:2563-0720	322.384	1184.288	484.000	5607.996	466.508
158	40_D09_trka_br223-1.nd2:2421-0862	160.136	1354.764	540.680	17886.000	236.654
159	40_D09_trka_br223-1.nd2:3130-0208	157.178	2102.614	0.000	3810.520	237.522
160	40_D09_trka_br223-1.nd2	102.250	1356.082	570.250	4238.360	150.621
161	40_D09_trka_br223-1.nd2:3091-0527	102.250	1356.082	570.250	4238.360	150.621
162	40_D09_trka_br223-1.nd2:3328-0653	182.107	1173.219	517.000	5845.880	253.365
163	40_D09_trka_br223-1.nd2:3393-0464	380.269	643.514	473.240	1314.300	564.890
164	40_D09_trka_br223-1.nd2:3411-1150	99.293	1092.984	511.270	5285.000	148.329
165	40_D09_trka_br223-1.nd2:3361-0932	92.110	729.119	510.720	2187.000	133.114
166	40_D09_trka_br223-1.nd2:3449-1082	160.558	781.821	508.749	2242.240	232.443
167	40_D09_trka_br223-1.nd2:3361-1798	72.674	818.297	536.000	2369.547	102.609
168	40_D09_trka_br223-1.nd2:3357-1898	63.378	800.029	491.980	1638.485	91.199
169	40_D09_trka_br223-1.nd2:3383-1907	36.759	1108.415	508.520	2445.550	53.928
170	40_D09_trka_br223-1.nd2:3491-1538	48.167	790.857	533.800	1355.000	61.667
171	40_D09_trka_br223-1.nd2:3051-0353	125.066	1509.590	524.860	3903.850	182.170
172	40_D09_trka_br223-1.nd2:3218-1324	147.883	1030.067	534.340	4600.000	219.405
173	40_D09_trka_br223-1.nd2:3115-1751	241.682	1002.551	537.300	4689.800	341.404
174	40_D09_trka_br223-1.nd2:3016-0571	181.684	1820.704	525.580	7658.000	255.626
175	40_D09_trka_br223-1.nd2:3246-0123	62.533	1718.393	514.710	10136.340	94.438
176	40_D09_trka_br223-1.nd2:3323-0384	260.273	678.200	469.000	6038.480	383.232
177	40_D09_trka_br223-1.nd2:3311-0647	214.641	1788.673	499.190	5247.840	325.522
178	40_D09_trka_br223-1.nd2:3316-1079	109.856	1550.947	502.000	8218.035	163.874
179	40_D09_trka_br223-1.nd2:2932-0168	119.574	1394.694	534.730	6893.030	182.059
180	40_D09_trka_br223-1.nd2:3006-0619	263.654	1866.836	528.000	9211.980	377.665
181	40_D09_trka_br223-1.nd2:3043-0920	252.668	1368.965	538.946	4547.400	380.246
182	40_D09_trka_br223-1.nd2:2913-0591	395.058	1152.827	499.609	6738.000	576.451
183	40_D09_trka_br223-1.nd2:2758-0196	158.446	1004.128	0.000	4403.000	236.382
184	40_D09_trka_br223-1.nd2:2755-0254	171.966	1392.177	482.600	9366.800	252.423
185	40_D09_trka_br223-1.nd2:3033-0499	45.632	1038.551	616.200	2248.930	66.498
186	40_D09_trka_br223-1.nd2:2327-0189	162.248	1139.363	514.670	5529.510	231.824
187	40_D09_trka_br223-1.nd2:2490-0138	119.996	1329.856	550.226	2640.497	171.531
188	40_D09_trka_br223-1.nd2:2895-0361	111.546	1049.274	501.000	2951.920	165.023
189	40_D09_trka_br223-1.nd2:2875-0661	508.294	1162.300	486.000	5281.129	735.043
190	40_D09_trka_br223-1.nd2:3031-0884	377.734	915.290	506.990	4041.000	547.571
191	40_D09_trka_br223-1.nd2:3178-1358	124.221	1368.859	518.380	5710.760	181.821
192	40_D09_trka_br223-1.nd2:3118-1525	70.561	2092.683	584.440	6612.310	99.833
193	40_D09_trka_br223-1.nd2:3091-1338	106.475	713.332	488.000	2422.060	159.278
194	40_D09_trka_br223-1.nd2:2477-0835	142.390	1795.532	534.240	6301.900	209.691
195	40_D09_trka_br223-1.nd2:2647-1152	215.064	1047.992	476.000	2942.360	318.166
196	40_D09_trka_br223-1.nd2:2587-1388	157.178	911.028	511.001	2527.559	227.696
197	40_D09_trka_br223-1.nd2:2672-1553	98.025	719.993	494.020	1928.000	136.383
198	40_D09_trka_br223-1.nd2:2559-1455	206.613	1441.161	524.090	6332.160	309.935
199	40_D09_trka_br223-1.nd2:2808-1207	196.473	1272.568	516.007	5754.766	273.421
200	40_D09_trka_br223-1.nd2:2357-0156	123.799	994.838	493.710	2610.000	179.599
201	40_D09_trka_br223-1.nd2:2394-0244	199.430	1170.986	564.000	6599.540	277.499
202	40_D09_trka_br223-1.nd2:2580-0744	363.369	1085.548	516.440	4429.000	535.207
203	40_D09_trka_br223-1.nd2:2544-0448	181.262	1174.470	523.000	2072.720	267.708
204	40_D09_trka_br223-1.nd2:2550-0419	191.402	1294.143	549.000	3310.120	283.139
205	40_D09_trka_br223-1.nd2:2665-0724	109.011	1101.584	520.753	3815.200	161.055
206	40_D09_trka_br223-1.nd2:2650-0709	93.377	844.680	521.860	2063.460	137.407
207	40_D09_trka_br223-1.nd2:2765-1004	122.531	1365.770	530.800	3497.895	168.809
208	40_D09_trka_br223-1.nd2:2765-1070	113.236	1262.227	528.610	2948.580	161.766
209	40_D09_trka_br223-1.nd2:2590-0170	124.221	1565.400	452.000	3920.160	182.989
210	40_D09_trka_br223-1.nd2:2598-0403	125.911	1541.602	523.000	3410.400	180.813
211	40_D09_trka_br223-1.nd2:2640-0463	209.993	1144.849	542.780	2192.377	307.533
212	40_D09_trka_br223-1.nd2:2827-0915	188.867	833.842	499.860	3535.512	266.066
213	40_D09_trka_br223-1.nd2:2783-0999	136.052	860.641	501.000	2518.905	193.406
214	40_D09_trka_br223-1.nd2:2589-0213	178.304	830.167	487.970	2739.000	256.130
215	40_D09_trka_br223-1.nd2:2759-0563	264.499	1258.028	508.736	5274.000	381.851
216	40_D09_trka_br223-1.nd2:2792-0657	400.128	1021.789	493.500	4849.340	591.499
217	40_D09_trka_br223-1.nd2:2768-0771	56.195	1045.575	497.532	2841.000	82.459
218	40_D09_trka_br223-1.nd2:2807-0762	51.125	838.121	521.000	2413.287	70.603
219	40_D09_trka_br223-1.nd2:2690-0228	102.250	703.878	501.901	1467.000	150.681
220	40_D09_trka_br223-1.nd2:2729-0303	263.231	834.072	487.000	6370.041	376.164
